Income,total_spending,since_customer,Age,total_children,Recency,NumStorePurchases,NumWebPurchases,AcceptedAny,cluster,segment_name
65370.0,461,4753.0,42,0,1,13,2,0,3,Segment D
20194.0,47,4578.5,47,1,64,3,2,0,0,Segment A
42473.0,144,4578.5,50,2,72,4,2,0,4,Segment E
64590.0,1338,4578.5,58,0,98,10,9,0,3,Segment D
71232.0,917,4578.5,67,1,91,10,11,0,1,Segment B
34600.0,318,4760.0,55,2,8,5,5,1,4,Segment E
46904.0,253,5056.0,59,2,20,4,5,0,4,Segment E
49094.0,502,4578.5,53,1,6,6,6,0,1,Segment B
36075.0,119,4506.0,43,1,54,4,2,0,0,Segment A
60839.0,1250,4578.5,47,2,72,12,2,0,1,Segment B
77298.0,969,4719.0,47,1,46,11,6,0,1,Segment B
34026.0,76,4633.0,76,2,11,3,2,0,4,Segment E
48918.0,62,4058.0,63,2,21,4,1,0,4,Segment E
82122.0,1382,4578.5,64,0,89,13,3,1,2,Segment C
37697.0,84,4213.0,50,1,82,3,2,0,0,Segment A
34074.0,255,4578.5,74,2,69,3,3,1,4,Segment E
28520.0,43,4578.5,66,2,55,2,1,0,4,Segment E
62535.0,398,4692.0,71,1,13,8,3,0,1,Segment B
36273.0,76,4578.5,49,1,80,3,3,0,0,Segment A
63404.0,902,4239.0,62,2,97,4,6,1,4,Segment E
75774.0,823,4360.0,45,1,27,8,7,0,1,Segment B
78416.0,1179,4578.5,50,1,99,10,7,0,1,Segment B
75702.0,1921,4578.5,52,1,87,13,10,1,2,Segment C
59385.0,185,4578.5,75,2,85,4,3,0,4,Segment E
37070.0,433,4578.5,60,2,30,8,5,1,4,Segment E
44689.0,34,4122.0,75,2,82,2,1,1,4,Segment E
53977.0,907,4543.0,68,1,21,12,5,0,1,Segment B
7144.0,416,4568.0,60,2,92,1,23,0,1,Segment B
18701.0,44,4665.0,62,2,95,4,2,0,4,Segment E
90369.0,1588,4578.5,70,0,2,6,4,1,2,Segment C
63159.0,1797,4995.0,52,0,74,8,3,1,2,Segment C
37758.0,40,5026.0,60,2,49,3,1,0,4,Segment E
46757.0,1143,4578.5,63,1,71,7,4,0,1,Segment B
79734.0,914,4578.5,57,0,72,6,4,1,2,Segment C
63207.0,1502,4578.5,34,0,68,6,2,1,2,Segment C
72071.0,1338,4578.5,72,1,4,8,5,0,1,Segment B
21840.0,27,4578.5,43,1,80,3,1,0,0,Segment A
58582.0,763,4578.5,44,1,15,9,9,1,2,Segment C
72282.0,1331,4578.5,75,0,70,9,5,1,2,Segment C
50387.0,525,4578.5,70,2,91,8,6,0,1,Segment B
32583.0,9,4578.5,65,2,10,2,1,0,4,Segment E
62568.0,953,4211.0,64,1,99,5,5,1,2,Segment C
44635.0,68,4447.0,55,2,25,3,2,0,4,Segment E
33316.0,131,4661.0,55,2,34,4,2,0,4,Segment E
63967.0,882,4510.0,58,1,57,12,4,0,1,Segment B
52513.0,1149,5027.0,48,0,84,9,9,0,1,Segment B
25293.0,37,4578.5,57,1,51,2,1,0,0,Segment A
54111.0,388,4578.5,61,1,97,6,5,0,1,Segment B
78394.0,1428,4578.5,40,0,13,5,4,1,2,Segment C
80739.0,1633,4578.5,68,0,92,9,3,0,3,Segment D
22669.0,173,4578.5,51,1,30,2,4,1,0,Segment A
29236.0,99,4539.0,39,1,30,3,4,0,0,Segment A
44911.0,215,4578.5,67,1,11,4,4,0,4,Segment E
54693.0,929,4578.5,64,1,72,13,6,0,1,Segment B
48186.0,219,4578.5,52,1,39,4,4,0,0,Segment A
54809.0,174,4448.0,49,2,0,5,2,1,4,Segment E
41580.0,92,4841.0,48,2,15,3,2,0,4,Segment E
80336.0,1052,4509.0,56,0,12,13,2,0,3,Segment D
47743.0,275,4578.5,69,1,56,6,4,1,2,Segment C
62972.0,587,5059.0,71,1,39,3,7,0,1,Segment B
57333.0,1662,4578.5,72,1,55,9,8,1,2,Segment C
32313.0,159,4455.0,44,1,60,4,4,0,0,Segment A
84953.0,1024,4696.0,73,0,73,4,3,1,2,Segment C
27071.0,35,4578.5,58,1,90,3,2,0,0,Segment A
68148.0,1042,4578.5,69,0,86,6,4,0,3,Segment D
65735.0,395,4568.0,61,2,37,6,6,0,1,Segment B
86836.0,557,4783.0,51,0,7,6,6,1,2,Segment C
4023.0,9,4578.5,63,2,29,0,0,0,4,Segment E
30093.0,69,4542.0,36,0,19,3,2,0,0,Segment A
57705.0,486,4091.0,60,1,14,6,8,0,1,Segment B
25008.0,34,4363.0,38,1,72,3,1,0,0,Segment A
83257.0,1365,4578.5,31,0,56,12,5,1,2,Segment C
22280.0,13,4578.5,51,1,85,2,1,0,0,Segment A
72159.0,1401,4578.5,48,0,62,10,4,0,3,Segment D
64260.0,1574,4456.0,65,0,1,4,4,1,2,Segment C
82733.0,1323,4479.0,42,0,28,7,8,1,2,Segment C
74290.0,1217,4419.0,55,1,70,10,10,1,2,Segment C
58217.0,103,4578.5,75,3,84,4,2,0,4,Segment E
21024.0,84,4664.0,50,0,89,4,2,0,0,Segment A
70116.0,1536,4578.5,54,0,73,12,2,0,3,Segment D
54006.0,581,4578.5,41,1,42,7,8,0,1,Segment B
69063.0,928,4934.0,60,1,16,5,5,0,1,Segment B
11448.0,14,4578.5,51,0,16,2,1,0,0,Segment A
61825.0,424,4572.0,47,1,56,8,4,0,1,Segment B
70886.0,960,4578.5,55,1,65,4,5,0,1,Segment B
69109.0,1555,4872.0,44,0,10,7,6,1,2,Segment C
60208.0,656,4935.0,53,2,13,7,8,1,2,Segment C
32889.0,55,4601.0,58,2,78,3,2,0,4,Segment E
34738.0,20,4087.0,42,1,51,3,1,0,0,Segment A
30538.0,367,5117.0,55,1,27,4,9,0,1,Segment B
82326.0,2257,4120.0,49,0,30,6,5,1,2,Segment C
26642.0,42,4393.0,59,1,71,3,2,0,0,Segment A
69932.0,1049,4421.0,62,1,97,11,7,0,1,Segment B
44503.0,48,4578.5,54,2,83,3,2,0,4,Segment E
60200.0,685,4729.0,78,1,3,11,6,0,1,Segment B
49638.0,39,4578.5,74,1,71,3,1,0,4,Segment E
23830.0,43,4213.0,39,0,3,3,1,0,0,Segment A
33051.0,835,4578.5,67,0,15,8,9,1,2,Segment C
72905.0,1515,4578.5,68,0,52,9,3,1,2,Segment C
69702.0,1039,4578.5,75,1,8,10,7,0,1,Segment B
70300.0,1596,4578.5,51,1,89,13,5,0,3,Segment D
70643.0,1828,4578.5,42,0,66,4,5,1,2,Segment C
30396.0,34,4578.5,57,1,22,2,1,1,0,Segment A
50616.0,149,4578.5,58,1,56,4,4,0,0,Segment A
62772.0,946,4578.5,57,1,74,11,5,1,2,Segment C
30298.0,28,4578.5,41,0,48,3,1,0,0,Segment A
52413.0,450,5056.0,42,1,67,7,7,0,1,Segment B
44155.0,46,4578.5,69,2,24,2,1,0,4,Segment E
86979.0,1702,4569.0,55,0,67,5,5,1,2,Segment C
76532.0,820,4509.0,51,2,38,7,9,0,1,Segment B
42081.0,382,4578.5,44,1,86,4,6,1,0,Segment A
67546.0,2126,4578.5,38,0,90,5,4,0,3,Segment D
88420.0,2069,4360.0,37,0,87,8,4,1,2,Segment C
31158.0,72,4578.5,41,1,62,3,2,0,0,Segment A
61671.0,732,4331.0,58,1,23,6,10,1,2,Segment C
69719.0,801,4578.5,52,0,99,5,2,0,3,Segment D
49160.0,236,4578.5,77,1,29,6,3,0,4,Segment E
24882.0,80,4874.0,48,1,52,2,1,1,0,Segment A
90933.0,1685,4578.5,72,0,90,4,4,1,2,Segment C
113734.0,277,4578.5,81,0,9,0,27,0,1,Segment B
59292.0,507,4578.5,76,1,71,8,3,0,1,Segment B
45759.0,68,4578.5,62,2,13,3,2,0,4,Segment E
22148.0,49,4578.5,43,0,16,3,1,0,0,Segment A
73395.0,397,4578.5,39,0,94,6,4,0,3,Segment D
29819.0,39,4578.5,55,1,77,3,3,0,0,Segment A
45688.0,306,4578.5,58,1,20,8,3,1,2,Segment C
62820.0,976,4452.0,72,0,51,6,3,0,3,Segment D
60491.0,1028,4601.0,55,1,81,7,6,0,1,Segment B
33235.0,70,4274.0,40,1,71,3,3,0,0,Segment A
35701.0,46,4578.5,67,0,36,3,1,0,0,Segment A
31535.0,51,4578.5,46,1,95,2,1,1,0,Segment A
92556.0,1263,4578.5,66,0,32,13,3,0,3,Segment D
67384.0,1490,4842.0,56,1,32,5,7,1,2,Segment C
80573.0,1564,4578.5,55,0,85,13,4,0,3,Segment D
77870.0,1815,4578.5,59,1,93,5,5,1,2,Segment C
52278.0,1198,4578.5,63,1,24,10,10,0,1,Segment B
57107.0,416,4578.5,58,1,44,8,4,1,2,Segment C
18929.0,85,4578.5,36,0,15,4,1,0,0,Segment A
36038.0,47,4578.5,45,1,82,3,3,0,0,Segment A
20180.0,137,4578.5,50,0,27,4,2,0,0,Segment A
34230.0,21,4578.5,61,2,72,2,1,0,4,Segment E
31878.0,70,4578.5,49,1,7,4,1,0,0,Segment A
70932.0,909,4578.5,54,1,57,12,6,0,1,Segment B
91249.0,1676,4578.5,70,0,84,6,7,1,2,Segment C
77598.0,1735,4751.0,83,0,53,13,7,1,2,Segment C
80982.0,1191,4548.0,67,2,48,11,11,0,1,Segment B
22701.0,24,4632.0,49,1,2,3,1,0,0,Segment A
55212.0,1182,4578.5,57,1,65,11,4,1,2,Segment C
70617.0,1280,4578.5,56,0,45,7,3,0,3,Segment D
64849.0,1336,4578.5,69,0,42,6,9,1,2,Segment C
62694.0,749,4578.5,61,2,29,7,9,0,1,Segment B
61917.0,91,4578.5,52,2,83,4,2,0,4,Segment E
67472.0,414,4578.5,79,1,93,7,4,0,1,Segment B
21059.0,44,4214.0,44,1,40,3,3,0,0,Segment A
29543.0,63,4392.0,58,2,47,2,3,0,4,Segment E
75903.0,901,4545.0,75,1,50,9,6,0,1,Segment B
34984.0,38,4966.0,51,2,40,3,1,0,4,Segment E
54998.0,455,4485.0,70,1,3,9,4,1,2,Segment C
54356.0,775,4578.5,77,1,62,8,11,1,2,Segment C
34242.0,15,4578.5,67,1,25,3,0,0,4,Segment E
25410.0,38,4578.5,53,1,48,4,1,0,0,Segment A
73356.0,1512,4243.0,42,0,56,5,5,1,2,Segment C
28320.0,43,4578.5,76,1,68,3,1,0,4,Segment E
23763.0,42,4937.0,49,1,64,3,1,0,0,Segment A
72570.0,1089,4578.5,42,0,67,12,4,0,3,Segment D
34529.0,162,4578.5,50,1,94,3,2,0,0,Segment A
70792.0,1272,4608.0,75,0,82,10,3,0,3,Segment D
63211.0,1173,5085.0,44,0,3,7,3,1,2,Segment C
83891.0,816,4578.5,52,1,24,10,4,0,1,Segment B
36065.0,74,4578.5,58,2,54,3,3,0,4,Segment E
39898.0,134,4425.0,72,1,20,4,3,0,4,Segment E
51141.0,157,4542.0,86,0,96,4,3,0,4,Segment E
56939.0,561,4578.5,50,1,19,10,3,0,1,Segment B
80872.0,1336,4057.0,75,0,60,10,4,0,3,Segment D
72335.0,2092,4578.5,50,0,2,8,10,1,2,Segment C
61798.0,463,4578.5,62,0,13,9,4,0,3,Segment D
76842.0,1130,4332.0,76,0,37,7,1,0,3,Segment D
29478.0,20,4578.5,50,1,59,3,1,0,0,Segment A
46998.0,377,4578.5,70,1,55,5,5,1,2,Segment C
96843.0,1544,4578.5,36,0,60,10,6,1,2,Segment C
56551.0,138,4210.0,76,2,48,4,2,0,4,Segment E
70053.0,1012,4695.0,61,1,38,10,8,0,1,Segment B
71670.0,1766,4511.0,64,0,8,6,5,1,2,Segment C
44359.0,45,4578.5,48,2,19,4,2,0,4,Segment E
40887.0,161,4605.0,74,2,32,3,3,1,4,Segment E
48877.0,144,4275.0,60,1,27,4,3,0,4,Segment E
74485.0,1734,4578.5,79,0,58,12,6,0,3,Segment D
64474.0,823,4578.5,54,1,59,10,8,0,1,Segment B
77226.0,1138,4578.5,63,1,29,12,6,0,1,Segment B
72643.0,1429,4578.5,77,0,60,7,3,1,2,Segment C
85738.0,1371,4578.5,48,0,41,11,3,1,2,Segment C
55686.0,982,4578.5,60,1,27,5,6,1,2,Segment C
39062.0,44,4578.5,43,1,28,3,1,1,0,Segment A
34600.0,318,4760.0,55,2,8,5,5,1,4,Segment E
40794.0,434,4576.0,51,1,18,5,6,0,0,Segment A
54690.0,198,4569.0,55,2,76,5,3,0,4,Segment E
4428.0,359,4631.0,57,1,0,0,25,0,1,Segment B
32632.0,576,5088.0,63,0,32,8,4,0,1,Segment B
38236.0,88,4578.5,58,2,2,4,3,0,4,Segment E
36781.0,63,4119.0,47,1,16,2,2,1,0,Segment A
31385.0,27,4994.0,42,1,56,2,1,1,0,Segment A
24570.0,193,4578.5,42,1,97,4,4,0,0,Segment A
25509.0,101,4578.5,52,1,15,3,3,1,0,Segment A
94642.0,2211,4060.0,75,0,35,9,5,1,2,Segment C
58646.0,140,4482.0,64,1,3,4,2,0,4,Segment E
53201.0,415,4425.0,51,2,49,5,6,0,4,Segment E
21994.0,22,4578.5,69,1,4,3,0,0,0,Segment A
57113.0,263,4608.0,48,2,45,5,4,0,4,Segment E
51373.0,393,4578.5,35,0,37,3,3,0,0,Segment A
23477.0,147,4578.5,40,1,39,4,3,0,0,Segment A
58116.0,443,4578.5,70,1,38,8,3,0,1,Segment B
72968.0,1958,4578.5,63,0,8,8,5,1,2,Segment C
39791.0,174,4578.5,55,1,89,4,3,0,0,Segment A
91712.0,2217,4578.5,79,0,47,11,9,1,2,Segment C
94472.0,1691,4333.0,68,1,75,5,5,1,2,Segment C
13672.0,25,4578.5,66,2,86,3,1,0,4,Segment E
96547.0,809,4578.5,46,0,4,8,7,1,2,Segment C
79205.0,895,4578.5,51,0,73,4,6,1,2,Segment C
56559.0,484,4578.5,51,1,46,8,4,0,1,Segment B
32644.0,413,4578.5,53,1,38,6,7,1,2,Segment C
67506.0,331,4364.0,46,1,73,6,4,0,0,Segment A
24206.0,25,4546.0,56,1,66,3,1,0,0,Segment A
28420.0,13,4578.5,59,1,36,2,1,0,0,Segment A
22979.0,115,4966.0,56,1,29,2,3,1,0,Segment A
33279.0,16,4056.0,60,0,29,3,0,0,0,Segment A
46423.0,92,4578.5,54,2,6,4,2,0,4,Segment E
30368.0,52,4569.0,49,1,97,3,2,0,0,Segment A
63684.0,1464,4578.5,56,1,61,8,8,0,1,Segment B
41638.0,441,4578.5,62,1,68,3,5,1,4,Segment E
68805.0,283,4578.5,67,1,73,7,3,0,1,Segment B
65814.0,747,4362.0,60,1,90,10,8,0,1,Segment B
71964.0,1870,4578.5,68,0,81,5,5,0,3,Segment D
39146.0,165,4578.5,40,1,1,4,4,0,0,Segment A
96876.0,1941,4602.0,49,0,79,9,7,1,2,Segment C
34445.0,839,4578.5,45,0,92,8,11,0,1,Segment B
68281.0,1655,4937.0,68,0,31,13,2,1,2,Segment C
37284.0,23,4578.5,51,2,46,3,0,0,4,Segment E
36790.0,66,4758.0,43,0,14,2,2,1,0,Segment A
27943.0,37,4578.5,59,2,89,3,2,0,4,Segment E
22263.0,21,4578.5,75,2,31,3,1,0,4,Segment E
30261.0,22,4578.5,54,3,75,3,0,0,4,Segment E
28587.0,78,4060.0,48,1,42,4,2,0,0,Segment A
43815.0,79,4637.0,44,1,53,3,2,0,0,Segment A
48195.0,265,4578.5,70,2,53,5,4,0,4,Segment E
77027.0,1175,4274.0,74,1,23,6,8,0,1,Segment B
71322.0,1305,4578.5,61,1,57,13,8,0,1,Segment B
32765.0,46,4578.5,47,1,49,4,2,0,0,Segment A
29672.0,25,4424.0,61,2,6,3,0,0,4,Segment E
23272.0,46,4578.5,73,0,29,3,1,0,0,Segment A
49912.0,874,4936.0,77,1,5,7,10,1,2,Segment C
7500.0,100,5119.0,41,1,98,3,2,0,0,Segment A
68117.0,930,4485.0,79,1,80,4,11,1,2,Segment C
67225.0,868,4578.5,71,1,4,11,7,0,1,Segment B
17649.0,45,4416.0,50,1,70,3,3,0,0,Segment A
55914.0,1260,4578.5,51,1,32,8,11,0,1,Segment B
40059.0,414,4578.5,42,1,82,3,6,1,0,Segment A
60905.0,392,4629.0,76,1,27,7,3,0,1,Segment B
75330.0,1109,5026.0,49,2,94,12,10,0,1,Segment B
60689.0,639,4755.0,75,1,23,10,4,0,1,Segment B
38680.0,79,4578.5,42,1,97,3,2,0,0,Segment A
61416.0,1665,4547.0,44,0,25,10,10,1,2,Segment C
49767.0,692,4725.0,35,0,92,8,5,0,3,Segment D
83273.0,1392,4578.5,56,3,98,9,4,0,1,Segment B
29009.0,44,4578.5,45,1,19,3,2,0,0,Segment A
45057.0,50,4749.0,47,1,80,3,2,0,0,Segment A
37150.0,467,4813.0,55,1,80,6,4,0,0,Segment A
43020.0,223,4578.5,56,1,79,4,4,0,0,Segment A
53154.0,158,4147.0,67,1,50,4,3,0,4,Segment E
65308.0,1211,4448.0,53,0,60,12,7,1,2,Segment C
76467.0,1575,4578.5,56,1,44,5,2,1,2,Segment C
81044.0,1208,4578.5,79,0,0,10,5,0,3,Segment D
32871.0,43,4515.0,75,2,28,3,1,0,4,Segment E
55801.0,527,4578.5,51,2,35,6,7,1,2,Segment C
76320.0,932,4578.5,67,1,49,4,6,0,1,Segment B
36927.0,71,4359.0,71,2,46,3,3,0,4,Segment E
48794.0,54,4578.5,73,2,97,3,1,0,4,Segment E
23478.0,129,4578.5,61,0,51,3,3,0,0,Segment A
71128.0,1615,4965.0,53,1,80,12,2,0,3,Segment D
70179.0,1034,4578.5,50,1,10,13,7,0,1,Segment B
59462.0,1088,4640.0,76,1,29,12,9,0,1,Segment B
51381.5,721,4578.5,57,2,52,4,4,0,4,Segment E
38361.0,137,4578.5,57,1,74,3,3,0,0,Segment A
51381.5,47,4578.5,45,1,82,3,3,0,0,Segment A
70038.0,1244,4578.5,44,0,54,8,4,0,3,Segment D
42554.0,41,4426.0,48,2,93,3,2,0,4,Segment E
67445.0,1174,4784.0,52,1,63,12,9,0,1,Segment B
67046.0,993,4609.0,75,1,92,4,4,0,1,Segment B
42192.0,100,4601.0,78,0,40,3,2,0,0,Segment A
77610.0,1680,4578.5,74,1,70,4,4,0,3,Segment D
31761.0,98,4272.0,42,1,96,4,3,0,0,Segment A
34350.0,48,4578.5,47,1,81,3,1,0,0,Segment A
54591.0,519,4633.0,77,1,63,8,6,0,1,Segment B
71866.0,715,4578.5,70,1,85,10,6,0,1,Segment B
25293.0,37,4578.5,57,1,51,2,1,0,0,Segment A
42000.0,653,4487.0,39,0,23,11,5,1,2,Segment C
69520.0,1455,4573.0,43,0,95,5,9,0,3,Segment D
64713.0,602,4213.0,56,1,11,7,5,1,2,Segment C
27889.0,26,4634.0,49,1,42,2,1,0,0,Segment A
22123.0,102,4578.5,66,0,77,3,2,0,0,Segment A
51381.5,97,4699.0,55,2,82,3,2,0,4,Segment E
51381.5,207,4578.5,72,1,83,4,4,0,4,Segment E
27803.0,176,4578.5,53,1,40,4,3,0,0,Segment A
51381.5,450,4578.5,71,1,95,5,6,0,1,Segment B
51651.0,433,4934.0,66,1,32,5,6,0,1,Segment B
68487.0,1366,4578.5,38,0,48,13,9,0,3,Segment D
51381.5,1564,4578.5,83,0,75,11,5,1,2,Segment C
56796.0,1001,4578.5,57,1,24,7,8,0,1,Segment B
87000.0,961,4578.5,34,0,61,7,4,0,3,Segment D
79823.0,1518,4578.5,67,1,6,7,6,1,2,Segment C
30828.0,56,4661.0,46,1,16,4,1,0,0,Segment A
34109.0,22,4599.0,55,1,39,3,0,0,0,Segment A
53367.0,400,4578.5,52,2,2,8,5,1,2,Segment C
22390.0,26,4578.5,57,0,49,2,1,0,0,Segment A
71322.0,350,4360.0,50,1,31,7,4,0,1,Segment B
79244.0,1216,4578.5,33,0,58,7,4,1,2,Segment C
49912.0,874,4936.0,77,1,5,7,10,1,2,Segment C
48699.0,40,4578.5,76,2,90,3,1,0,4,Segment E
80144.0,1367,4578.5,51,0,47,8,3,0,3,Segment D
54252.0,264,4578.5,70,2,25,5,4,0,4,Segment E
81929.0,2053,4578.5,50,1,60,10,4,1,2,Segment C
76068.0,1376,4578.5,51,1,67,4,2,1,2,Segment C
53204.0,45,4578.5,50,2,40,3,1,0,4,Segment E
67911.0,976,4578.5,77,1,63,11,6,0,1,Segment B
14796.0,51,4578.5,42,1,1,3,1,1,0,Segment A
78128.0,1264,4578.5,52,1,89,6,8,1,2,Segment C
14188.0,75,4578.5,54,0,40,4,2,0,0,Segment A
20425.0,57,4578.5,40,1,5,3,2,0,0,Segment A
58646.0,140,4482.0,64,1,3,4,2,0,4,Segment E
72967.0,497,4578.5,56,1,1,8,7,1,2,Segment C
48150.0,266,4543.0,77,1,24,4,5,0,4,Segment E
82332.0,2006,4578.5,65,0,89,12,5,1,2,Segment C
58275.0,615,4724.0,71,2,48,7,8,0,1,Segment B
44953.0,1021,4578.5,45,0,31,13,7,1,2,Segment C
34587.0,22,4578.5,73,2,68,3,1,0,4,Segment E
43018.0,133,4750.0,52,1,46,2,2,0,0,Segment A
45736.0,437,4578.5,72,1,92,6,7,0,1,Segment B
66476.0,1013,4659.0,57,1,80,10,6,0,1,Segment B
27733.0,57,4578.5,45,1,16,3,2,0,0,Segment A
69805.0,1038,4578.5,74,1,50,11,6,0,1,Segment B
72217.0,1573,4484.0,64,0,93,8,3,0,3,Segment D
25818.0,28,4578.5,55,1,51,2,0,0,0,Segment A
37509.0,123,4783.0,50,1,24,4,3,0,0,Segment A
25176.0,13,4480.0,50,2,79,2,1,0,4,Segment E
43586.0,132,4578.5,46,1,26,4,3,0,0,Segment A
53230.0,732,5059.0,70,1,86,12,5,0,1,Segment B
50116.0,66,4578.5,69,2,68,4,1,1,4,Segment E
84906.0,1631,4661.0,54,0,98,12,5,1,2,Segment C
61286.0,608,4722.0,60,1,34,8,7,0,1,Segment B
82333.0,1822,4578.5,40,0,60,10,4,1,2,Segment C
65220.0,1282,5058.0,61,0,3,7,8,1,2,Segment C
33590.0,8,4691.0,52,3,65,2,1,0,4,Segment E
30992.0,43,4578.5,50,1,83,3,1,0,0,Segment A
72309.0,1931,4454.0,50,0,64,8,5,1,2,Segment C
156924.0,8,4578.5,77,0,85,0,0,0,3,Segment D
16005.0,103,4578.5,46,1,69,2,2,0,0,Segment A
65487.0,1169,4122.0,69,0,48,6,3,0,3,Segment D
58692.0,395,4241.0,61,1,21,4,8,0,1,Segment B
40590.0,258,4720.0,57,2,30,3,3,1,4,Segment E
20587.0,25,4087.0,56,1,39,2,1,0,0,Segment A
62637.0,185,4393.0,72,1,76,5,2,0,4,Segment E
29435.0,180,4967.0,60,2,11,2,3,1,4,Segment E
19346.0,22,4578.5,52,1,26,3,1,0,0,Segment A
35788.0,44,4578.5,55,2,34,3,2,0,4,Segment E
36997.0,94,4759.0,58,2,72,4,2,0,4,Segment E
23539.0,81,4578.5,69,0,13,4,2,0,0,Segment A
65333.0,798,4578.5,53,1,58,8,9,1,2,Segment C
78499.0,1334,4578.5,69,0,12,4,11,1,2,Segment C
29732.0,38,4578.5,55,1,23,2,2,0,0,Segment A
41275.0,61,4578.5,66,3,33,3,3,0,4,Segment E
63516.0,300,4603.0,53,2,30,7,4,0,4,Segment E
42769.0,88,4417.0,64,1,15,4,1,0,4,Segment E
49572.0,54,4578.5,68,2,25,3,2,0,4,Segment E
69209.0,1782,4578.5,54,0,4,6,5,1,2,Segment C
17148.0,68,4578.5,50,1,80,3,3,0,0,Segment A
40590.0,258,4720.0,57,2,30,3,3,1,4,Segment E
30560.0,31,4578.5,50,1,6,3,1,0,0,Segment A
32146.0,66,4057.0,43,1,16,4,2,0,0,Segment A
41713.0,174,4578.5,62,2,57,4,3,0,4,Segment E
34176.0,28,4578.5,51,1,9,3,1,0,0,Segment A
58482.0,731,4059.0,71,1,59,9,7,1,2,Segment C
59686.0,274,4578.5,61,1,78,6,4,0,1,Segment B
60896.0,1701,4812.0,62,1,90,4,9,1,2,Segment C
62994.0,312,4303.0,46,1,74,4,6,0,0,Segment A
47320.0,414,4753.0,69,1,10,8,5,0,1,Segment B
74859.0,1565,4696.0,77,0,63,11,6,1,2,Segment C
15253.0,29,4578.5,34,1,13,3,1,0,0,Segment A
31560.0,94,4578.5,52,1,98,3,2,0,0,Segment A
72071.0,1338,4578.5,72,1,4,8,5,0,1,Segment B
91172.0,1092,4578.5,36,0,94,7,4,1,2,Segment C
90000.0,1479,4578.5,42,0,91,5,4,1,2,Segment C
41967.0,54,4578.5,45,2,66,3,1,0,4,Segment E
69263.0,568,4273.0,61,1,14,7,9,1,2,Segment C
65706.0,1199,4578.5,56,0,77,12,11,1,2,Segment C
60934.0,873,4578.5,51,1,41,11,6,0,1,Segment B
71965.0,1213,4578.5,75,1,21,5,6,0,1,Segment B
65210.0,731,4120.0,71,1,25,8,9,1,2,Segment C
79174.0,2043,4456.0,51,0,2,7,5,1,2,Segment C
81380.0,1893,4578.5,59,0,51,10,4,0,3,Segment D
48432.0,424,4578.5,53,1,3,6,7,0,1,Segment B
52914.0,575,4579.0,55,1,32,3,7,1,2,Segment C
38946.0,257,4578.5,71,1,84,6,3,0,4,Segment E
26067.0,56,4660.0,52,1,49,3,3,0,0,Segment A
44325.0,542,4577.0,54,1,69,7,8,1,2,Segment C
42523.0,125,4578.5,62,0,96,4,1,0,0,Segment A
26487.0,69,4578.5,48,1,23,3,2,0,0,Segment A
53233.0,40,4578.5,69,1,18,3,1,0,4,Segment E
67716.0,1016,4487.0,66,1,8,13,7,1,2,Segment C
76234.0,907,4243.0,54,1,21,11,8,1,2,Segment C
84117.0,1566,4087.0,70,0,60,6,7,1,2,Segment C
65487.0,1169,4122.0,69,0,48,6,3,0,3,Segment D
25224.0,46,4578.5,54,1,36,3,1,0,0,Segment A
89616.0,1644,4578.5,43,0,36,12,7,1,2,Segment C
40851.0,59,4578.5,55,2,63,2,1,0,4,Segment E
27469.0,17,5088.0,79,0,2,3,0,0,0,Segment A
82347.0,1853,4964.0,69,0,38,10,7,1,2,Segment C
73803.0,1528,5119.0,69,1,61,6,9,1,2,Segment C
8820.0,35,4578.5,74,2,52,3,3,0,4,Segment E
43322.0,141,4578.5,52,0,25,4,3,0,0,Segment A
55593.0,546,4578.5,53,1,63,3,6,1,2,Segment C
50501.0,500,4578.5,72,2,10,4,5,1,4,Segment E
37085.0,61,4578.5,51,2,65,3,3,0,4,Segment E
16185.0,106,4633.0,36,1,71,2,2,0,0,Segment A
57731.0,704,4578.5,57,1,0,6,8,0,1,Segment B
48432.0,424,4578.5,53,1,3,6,7,1,2,Segment C
73807.0,849,4729.0,48,1,88,11,5,0,1,Segment B
18929.0,85,4578.5,36,0,15,4,1,0,0,Segment A
35893.0,199,4578.5,58,2,80,5,3,0,4,Segment E
61014.0,1147,4814.0,46,1,17,4,9,0,1,Segment B
32144.0,54,4578.5,72,2,76,3,2,1,4,Segment E
14918.0,43,4933.0,63,1,52,3,1,0,0,Segment A
45146.0,53,4578.5,63,2,28,2,1,0,4,Segment E
41769.0,521,4578.5,71,1,31,7,8,0,1,Segment B
88325.0,1623,4274.0,45,0,42,9,6,0,3,Segment D
38054.0,45,4391.0,76,2,24,3,2,0,4,Segment E
80617.0,1435,4782.0,31,0,42,8,4,0,3,Segment D
5305.0,32,4578.5,50,1,12,0,1,0,0,Segment A
36807.0,16,4578.5,72,2,88,2,1,0,4,Segment E
28427.0,52,4578.5,43,1,67,3,2,0,0,Segment A
82032.0,1234,4272.0,78,0,54,7,4,0,3,Segment D
22775.0,15,4578.5,48,1,40,2,1,0,0,Segment A
40101.0,415,4578.5,41,1,73,6,6,0,0,Segment A
58025.0,470,4578.5,47,1,81,10,3,0,1,Segment B
75777.0,1438,4664.0,44,0,12,11,3,1,2,Segment C
7500.0,53,4575.0,47,1,7,2,3,0,0,Segment A
33562.0,51,4578.5,63,3,33,4,2,0,4,Segment E
